交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
19400350005,四日市場上野原線,一般国道１３９号,一般国道１３９号,19204,0,0.5,都留市井倉７１６,2957,都留市井倉７１６,3036,5993,1.25,0.79,16,19,7.6,40
19400350010,四日市場上野原線,一般国道１３９号,都留市・上野原市境,19204,0,8.7,都留市井倉７１６,2957,都留市井倉７１６,3036,5993,1.25,0.79,43.6,43.6,7.6,40
19400350020,四日市場上野原線,都留市・上野原市境,上野原市道,19212,0,3.9,,816,,942,1758,1.21,0.29,44.8,46.1,7.4,40
19400350030,四日市場上野原線,上野原市道,上野原市道,19212,0,0.6,上野原市秋山７１３１,738,上野原市秋山７１３１,788,1526,1.21,0.17,56,56.6,7.4,40
19400350040,四日市場上野原線,上野原市道,四日市場上野原,19212,0,9,上野原市秋山７１３１,738,上野原市秋山７１３１,788,1526,1.21,0.17,39.4,40.6,7.4,40
19400350052,四日市場上野原線,四日市場上野原,上野原市道,19212,0,1.2,,2426,,2593,5019,1.25,1.63,38.8,35.2,4.9,60
19400350140,四日市場上野原線,上野原市道,上野原市道,19212,0,0.8,,,,,,,,46.5,43.9,8,40
19400350060,四日市場上野原線,上野原市道,新田松留線,19212,0,2.5,上野原市鶴島２０７９,2324,上野原市鶴島２０７９,2436,4760,1.23,0.64,33.3,32.3,6.7,40
19400350070,四日市場上野原線,新田松留線,中央自動車道富士吉田線,19212,0,0.8,,2262,,2388,4650,1.25,0.73,24.3,29,6.7,40
19400350080,四日市場上野原線,中央自動車道富士吉田線,一般国道２０号,19212,0,1.1,,2262,,2388,4650,1.25,0.73,26.5,15,6.7,40
19400350120,四日市場上野原線,一般国道１３９号,一般国道１３９号,19204,0,0.2,,,,,,,,11.4,30.7,13,50
19400360010,笛吹市川三郷線,白井甲州線,竹居御坂線,19211,0,1.7,,1005,,929,1934,1.22,0.25,24.6,36.4,8.15,60
19400360020,笛吹市川三郷線,竹居御坂線,富士河口湖芦川線,19211,0,9.6,,1005,,929,1934,1.22,0.25,45,44.7,8.15,60
19400360030,笛吹市川三郷線,富士河口湖芦川線,鶯宿上曽根線,19211,0,4.9,笛吹市芦川町中芦川６７０,354,笛吹市芦川町中芦川６７０,366,720,1.15,0.12,46.4,45.1,8,60
19400360040,笛吹市川三郷線,鶯宿上曽根線,笛吹市・甲府市境,19211,0,2,笛吹市芦川町中芦川６７０,354,笛吹市芦川町中芦川６７０,366,720,1.15,0.12,45.7,45.6,8,60
19400360050,笛吹市川三郷線,笛吹市・甲府市境,一般国道３５８号,19201,0,1.7,笛吹市芦川町中芦川６７０,354,笛吹市芦川町中芦川６７０,366,720,1.15,0.32,40,40,6.4,60
19400360070,笛吹市川三郷線,一般国道３５８号,甲府市・市川三郷町境,19201,0,0.8,,360,,407,767,1.2,0.53,34.2,43.5,6.3,60
19400360080,笛吹市川三郷線,甲府市・市川三郷町境,甲府市川三郷線,19346,0,11,,360,,407,767,1.2,0.11,46,44.3,8.5,40
19400370130,南アルプス公園線,,南アルプス市・早川町境,19208,0,7.4,,,,,,,,34.6,29.1,6,60
19400370090,南アルプス公園線,南アルプス市・早川町境,早川町道,19364,0,21.1,,,,,,,,34.6,29.1,7.4,40
19400370110,南アルプス公園線,早川町道,早川町道,19364,0,2.2,,,,,,,,51.9,55.6,7.4,40
19400370020,南アルプス公園線,早川町道,雨畑大島線,19364,0,12.1,南巨摩郡早川町新倉２６９,748,南巨摩郡早川町新倉２６９,787,1535,1.15,0.48,39.6,34.6,7.4,40
19400370030,南アルプス公園線,雨畑大島線,早川町・身延町境,19364,0,5.8,,1574,,1775,3349,1.23,0.72,43.9,41.6,7.4,40
19400370040,南アルプス公園線,早川町・身延町境,粟倉飯富線,19365,0,2.6,,1574,,1775,3349,1.23,0.75,43.8,37.4,8.5,50
19400370050,南アルプス公園線,粟倉飯富線,一般国道５２号,19365,0,2.7,,1574,,1775,3349,1.23,0.75,49,48,8.5,50
19400380010,塩山勝沼線,一般国道１４０号,三日市場南線,19213,0,0.8,甲州市塩山三日市場３３５４,2791,甲州市塩山三日市場３３５４,2792,5583,1.27,0.55,21.1,32.8,7.3,40
19400380020,塩山勝沼線,三日市場南線,白井甲州線,19213,0,2.7,甲州市塩山三日市場３３５４,2791,甲州市塩山三日市場３３５４,2792,5583,1.27,0.55,22.9,26.7,7.3,40
19400380040,塩山勝沼線,白井甲州線,一般国道４１１号,19213,0,0.5,甲州市勝沼町菱山２９２６－３,383,甲州市勝沼町菱山２９２６－３,330,713,1.19,0.12,27,22.1,9.8,40
19400380050,塩山勝沼線,一般国道４１１号,休息勝沼線,19213,0,7,甲州市勝沼町菱山２９２６－３,383,甲州市勝沼町菱山２９２６－３,330,713,1.19,0.09,34.1,35.1,9.8,40
19400380060,塩山勝沼線,休息勝沼線,一般国道２０号,19213,0,0.6,甲州市勝沼町菱山２９２６－３,383,甲州市勝沼町菱山２９２６－３,330,713,1.19,0.09,39.2,24.7,9.8,40
19400390010,今諏訪北村線,甲府南アルプス線,中部横断自動車道,19208,0,2.1,南アルプス市西野２７９５,6835,南アルプス市西野２７９５,6143,12978,1.31,0.54,33.3,35.7,25,60
19400390020,今諏訪北村線,中部横断自動車道,一般国道５２号,19208,0,0.3,南アルプス市西野２７９５,6835,南アルプス市西野２７９５,6143,12978,1.31,0.54,25.4,19.5,25,60
19400390030,今諏訪北村線,一般国道５２号,韮崎南アルプス富士川線,19208,0,0.6,南アルプス市西野２７９５,6835,南アルプス市西野２７９５,6143,12978,1.31,0.54,24.3,23.6,25,60
19400400010,都留インター線,一般国道１３９号,中央自動車道富士吉田線,19204,0,0.6,,3937,,4488,8425,1.29,0.97,12.1,14.3,12,60
19400410010,須玉インター線,一般国道１４１号,中央自動車道西宮線,19209,0,0.1,,3879,,4057,7936,1.29,0.63,15.7,37.4,9.3,40
19300520380,韮崎南アルプス富士川線,一般国道２０号,甘利山公園線,19207,0,0.4,韮崎市龍岡町下條東割９４５,5928,韮崎市龍岡町下條東割９４５,5807,11735,1.3,1.5,6.6,31.4,10.5,40
19300520370,韮崎南アルプス富士川線,甘利山公園線,北原下条南割線,19207,0,2.6,韮崎市龍岡町下條東割９４５,5928,韮崎市龍岡町下條東割９４５,5807,11735,1.3,1.5,20.3,40.7,10.5,40
19300520360,韮崎南アルプス富士川線,北原下条南割線,韮崎市・南アルプス市境,19207,0,0.8,韮崎市龍岡町下條南割５９６－１３,6986,韮崎市龍岡町下條南割５９６－１３,6906,13892,1.3,1.15,24,22.5,10.5,40
19300520350,韮崎南アルプス富士川線,韮崎市・南アルプス市境,甲斐早川線,19208,0,1,韮崎市龍岡町下條南割５９６－１３,6986,韮崎市龍岡町下條南割５９６－１３,6906,13892,1.3,1.25,21.9,20.3,10.5,40
19300520340,韮崎南アルプス富士川線,甲斐早川線,飯野新田白根線,19208,0,2,,2033,,1796,3829,1.23,0.49,25.5,30.8,9.5,40
19300520330,韮崎南アルプス富士川線,飯野新田白根線,今諏訪北村線,19208,0,0.8,,2033,,1796,3829,1.23,0.49,26.5,22.4,9.5,40
19300520320,韮崎南アルプス富士川線,今諏訪北村線,韮崎南アルプス中央線,19208,0,2.9,,2033,,1796,3829,1.23,0.49,26.8,28,9.5,40
