交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
13302980010,一般国道２９８号,一般国道２９８号,松戸草加線,13122,0,0.6,,22601,,11196,33797,1.43,1.28,49.6,34.4,53,50
13302980020,一般国道２９８号,松戸草加線,一般国道２９８号,13122,0,0.3,,22601,,11196,33797,1.43,1.28,27.7,18.6,53,50
13303570010,一般国道３５７号,一般国道３５７号,高速湾岸線,13123,0,0.3,江戸川区南葛西5丁目18,30690,江戸川区南葛西5丁目18,30318,61008,1.58,2.2,51.8,38.8,103,60
13303570020,一般国道３５７号,高速湾岸線,環状七号線,13123,0,0.1,江戸川区臨海町6丁目3-1,20046,江戸川区臨海町6丁目3-1,22384,42430,1.65,1.76,50.6,52.1,103,60
13303570030,一般国道３５７号,環状七号線,一般国道３５７号,13123,0,1,江戸川区臨海町6丁目3-1,20046,江戸川区臨海町6丁目3-1,22384,42430,1.65,1.76,62.4,46.1,103,60
13303570040,一般国道３５７号,一般国道３５７号,千住小松川葛西沖線,13123,0,0.7,江戸川区臨海町6丁目3-1,20046,江戸川区臨海町6丁目3-1,22384,42430,1.65,1.76,30.3,32,103,60
13303570060,一般国道３５７号,一般国道３５７号,東京湾岸道路,13123,0,0.7,江東区夢の島3丁目3,19173,江東区夢の島3丁目3,15620,34793,1.51,0.74,27.9,30,100,60
13303570070,一般国道３５７号,東京湾岸道路,高速湾岸線,13108,0,2.1,江東区夢の島3丁目3,19173,江東区夢の島3丁目3,15620,34793,1.51,1.01,45.7,40.2,100,60
13303570080,一般国道３５７号,高速湾岸線,東京湾岸道路,13108,0,1,江東区夢の島3丁目3,19173,江東区夢の島3丁目3,15620,34793,1.51,1.01,53.6,16.3,100,60
13303570090,一般国道３５７号,東京湾岸道路,日比谷豊洲埠頭東雲町線,13108,0,0.1,江東区夢の島3丁目3,19173,江東区夢の島3丁目3,15620,34793,1.51,1.01,20.3,21.8,100,60
