交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400060010,石巻停車場線,,一般国道３９８号,4202,0,0.1,石巻市鋳銭場3,2131,石巻市鋳銭場3,3163,5294,1.22,0.38,9.3,8,21,30
4400070010,石巻港線,,市道（旧石巻港線）,4202,0,0.7,石巻市中央二丁目1,2565,石巻市中央二丁目1,2657,5222,1.22,0.37,27.7,27.7,12,30
4400070030,石巻港線,市道（旧石巻港線）,一般国道３９８号,4202,0,0.7,石巻市中央二丁目1,2565,石巻市中央二丁目1,2657,5222,1.22,0.43,,,17,30
4400080010,仙台松島線,一般国道４５号,東仙台停車場線,4102,0,1.8,仙台市宮城野区燕沢東１丁目６,14838,仙台市宮城野区燕沢東１丁目６,12350,27188,1.28,1.02,9,15,20,50
4400080020,仙台松島線,東仙台停車場線,一般国道４号,4102,0,2.1,仙台市宮城野区燕沢東１丁目６,14838,仙台市宮城野区燕沢東１丁目６,12350,27188,1.28,1.02,25.4,25.4,20,50
4400080030,仙台松島線,一般国道４号,今市福田線,4102,0,1.1,仙台市宮城野区岩切洞ノ口43,22288,仙台市宮城野区岩切洞ノ口43,23701,45989,1.32,1.15,22.6,16.5,20,60
4400080040,仙台松島線,今市福田線,今市福田線,4102,0,0.7,仙台市宮城野区岩切洞ノ口43,22288,仙台市宮城野区岩切洞ノ口43,23701,45989,1.32,1.15,25.1,16,20,60
4400080050,仙台松島線,今市福田線,泉塩釜線,4102,0,0.4,仙台市宮城野区岩切洞ノ口43,22288,仙台市宮城野区岩切洞ノ口43,23701,45989,1.32,1.15,19.4,15.8,20,60
4400080060,仙台松島線,泉塩釜線,,4102,0,0.4,仙台市宮城野区岩切洞ノ口43,22288,仙台市宮城野区岩切洞ノ口43,23701,45989,1.32,1.15,14.4,35.4,20,60
4400080070,仙台松島線,,利府岩切停車場線,4406,0,0.6,宮城郡利府町神谷沢化粧坂77-7,22375,宮城郡利府町神谷沢化粧坂77-7,22566,44941,1.32,0.84,17.9,32.5,20,50
4400080080,仙台松島線,利府岩切停車場線,,4406,0,1,宮城郡利府町神谷沢化粧坂77-7,22375,宮城郡利府町神谷沢化粧坂77-7,22566,44941,1.32,0.84,26.5,27.7,20,50
4400080090,仙台松島線,,加瀬沼公園線,4406,0,1.1,宮城郡利府町利府八幡崎前96,18094,宮城郡利府町利府八幡崎前96,18365,36459,1.3,0.94,24.9,21.6,20.7,50
4400080100,仙台松島線,加瀬沼公園線,塩釜吉岡線,4406,0,0.2,宮城郡利府町利府八幡崎前96,18094,宮城郡利府町利府八幡崎前96,18365,36459,1.3,0.94,13,14.5,20.7,50
4400080120,仙台松島線,塩釜吉岡線,仙台松島線,4406,0,1.3,宮城郡利府町森郷新椎の木前48,16515,宮城郡利府町森郷新椎の木前48,16255,32770,1.31,0.63,23.1,21.6,23,50
4400080130,仙台松島線,仙台松島線,利府松山線,4406,0,1.1,宮城郡利府町赤沼中ノ岫51-3,7876,宮城郡利府町赤沼中ノ岫51-3,8012,15888,1.25,1.16,29.8,20.6,11,50
4400080140,仙台松島線,利府松山線,赤沼松島線,4406,0,4.1,宮城郡利府町赤沼中ノ岫51-3,7876,宮城郡利府町赤沼中ノ岫51-3,8012,15888,1.25,1.16,38.4,40,11,50
4400080150,仙台松島線,赤沼松島線,利府町・松島町境,4406,0,0.3,宮城郡松島町桜渡?鶴巻,4679,宮城郡松島町桜渡?鶴巻,5085,9764,1.24,0.71,34.3,37.8,9,40
4400080160,仙台松島線,利府町・松島町境,大和松島線,4401,0,4.1,宮城郡松島町桜渡?鶴巻,4679,宮城郡松島町桜渡?鶴巻,5085,9764,1.24,0.84,49.9,42.4,7,50
4400080165,仙台松島線,大和松島線,小牛田松島線,4401,0,1.6,宮城郡松島町高城田中裏,5017,宮城郡松島町高城田中裏,6039,11056,1.24,1.08,36.3,41.5,7,50
4400080170,仙台松島線,小牛田松島線,一般国道４５号,4401,0,0.8,宮城郡松島町高城田中裏,5017,宮城郡松島町高城田中裏,6039,11056,1.24,1.08,27.6,18.8,7,50
4400080190,仙台松島線,仙台松島線,一般国道４５号（仙塩道路）,4406,0,1.1,宮城郡利府町春日岩沢20-1,6046,宮城郡利府町春日岩沢20-1,6231,12277,1.24,0.52,35.1,29.3,15,50
4400080210,仙台松島線（仙台松島道路）,一般国道４５号（仙塩道路）,赤沼松島線,4406,1,4,宮城県宮城郡利府町春日字山下,14597,宮城県宮城郡利府町赤沼字向田,14179,28776,1.23,0.55,91.5,91.6,20.5,60
4400080220,仙台松島線（仙台松島道路）,赤沼松島線,利府町・松島町境,4406,1,0.3,宮城県宮城郡松島町桜渡戸字高清水,13898,宮城県宮城郡松島町桜渡戸字高清水,13680,27578,1.23,0.49,90.7,92.4,20.5,80
4400080230,仙台松島線（仙台松島道路）,利府町・松島町境,大和松島線,4401,1,3.9,宮城県宮城郡松島町桜渡戸字高清水,13898,宮城県宮城郡松島町桜渡戸字高清水,13680,27578,1.23,0.49,89.8,95.9,20.5,80
4400080240,仙台松島線（仙台松島道路）,大和松島線,一般国道４５号（仙台松島道路）,4401,1,2.8,宮城県宮城郡松島町初原字金井神,14114,宮城県宮城郡松島町初原字金井神,13828,27942,1.23,0.51,83.1,93,20.5,60
4400080260,仙台松島線,,,4401,0,3.7,,,,,,,,,,3,20
4400090010,大和松島線,一般国道４号,塩釜吉岡線,4421,0,1.3,黒川郡大和町吉田新小原,7979,黒川郡大和町吉田新小原,8216,16195,1.25,0.51,21.2,19.1,25,50
4400090030,大和松島線,塩釜吉岡線,大和町・大郷町境,4421,0,3.5,黒川郡大郷町中村北浦1-2,5767,黒川郡大郷町中村北浦1-2,5708,11475,1.25,1.01,49.9,53,6.5,50
4400090040,大和松島線,大和町・大郷町境,利府松山線,4422,0,2,黒川郡大郷町中村北浦1-2,5767,黒川郡大郷町中村北浦1-2,5708,11475,1.25,0.95,36.4,31.8,12,50
4400090050,大和松島線,利府松山線,竹谷大和線（旧大和幡谷線）,4422,0,0.6,宮城郡松島町初原山下,5196,宮城郡松島町初原山下,5858,11054,1.23,1.14,20.1,29.8,14.5,50
4400090060,大和松島線,竹谷大和線（旧大和幡谷線）,小牛田松島線,4422,0,3.3,宮城郡松島町初原山下,5196,宮城郡松島町初原山下,5858,11054,1.23,1.14,43.5,42.9,14.5,50
4400090070,大和松島線,小牛田松島線,大郷町・松島町境,4422,0,0.9,宮城郡松島町初原山下,5196,宮城郡松島町初原山下,5858,11054,1.23,1.14,43,44.1,14.5,50
4400090080,大和松島線,大郷町・松島町境,仙台松島線（仙台松島道路）,4401,0,0.2,宮城郡松島町初原山下,5196,宮城郡松島町初原山下,5858,11054,1.23,1.29,43.7,46.2,15.8,50
4400090090,大和松島線,仙台松島線（仙台松島道路）,仙台松島線,4401,0,0.4,宮城郡松島町初原山下,5196,宮城郡松島町初原山下,5858,11054,1.23,1.29,32,18.8,15.8,50
4400100320,塩釜亘理線,一般国道４５号,,4209,0,0.3,多賀城市町前1丁目10,4642,多賀城市町前1丁目10,5105,9747,1.21,0.6,9.3,22.5,23.3,60
4400100330,塩釜亘理線,,仙台塩釜線,4102,0,0.2,,,,,,,,19.1,12.3,26,50
